event,symbol,event_type,status,reason,source
PEVT_00197,ZOMATO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00198,AWL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00199,GNFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00200,IBULHSGFIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00201,PFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00202,BATAINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00203,BOSCHLTD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00204,AXISBANK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00205,SBICARD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00206,BHEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00207,BSE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00208,DCBBANK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00209,ENGINERSIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00210,FSL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00211,FRETAIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00212,GRAPHITE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00213,HEG,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00214,IDFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00215,SCI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00216,TATACHEM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00217,TATAMOTORS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00218,TATAPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00219,WELCORP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00220,EDELWEISS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00221,EQUITAS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00222,HINDZINC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00223,INDIANB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00224,IRFC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00225,INDUSTOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00226,ITC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00227,JMFINANCIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00228,PETRONET,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00229,POLYPLEX,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00230,POWERGRID,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00231,REDINGTON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00232,UNIONBANK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00233,VEDL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00234,ADANIGREEN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00235,BALRAMCHIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00236,DIVISLAB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00237,INDIAMART,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00238,INTELLECT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00239,JUBLFOOD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00240,NAVINFLUOR,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00242,BSE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00243,CAMS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00244,HAPPSTMNDS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00245,IRCTC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00246,KEI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00247,LINDEINDIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00248,RADICO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00249,BPCL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00250,ESCORTS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00251,NCC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00252,HINDCOPPER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00253,IBREALEST,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00254,NATIONALUM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00255,TATACHEM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00256,PFIZER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00257,TATACONSUM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs08122021.pdf
PEVT_00258,SUVEN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09012020.pdf
PEVT_00259,TATASTLBSL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09012020.pdf
PEVT_00260,INOXLEISUR,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09022023_1.pdf
PEVT_00261,PPLPHARMA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09022023_1.pdf
PEVT_00262,EIDPARRY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00263,MGL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00264,POLYPLEX,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00265,SHRIRAMFIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00266,TV18BRDCST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00267,VTL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00268,BCG,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00269,GSPL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00270,JMFINANCIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00271,NMDC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00272,PEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00273,SANOFI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs09062023.pdf
PEVT_00277,INFY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10062026.pdf
PEVT_00278,JSWDULUX,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10062026.pdf
PEVT_00279,SCHNEIDER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10062026.pdf
PEVT_00280,TV18BRDCST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024.pdf
PEVT_00281,AKUMS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024.pdf
PEVT_00282,ABFRL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00283,AFFLE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00284,BEML,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00285,CAPLIPOINT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00286,ERIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00287,GNFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00288,HBLPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00289,IRCTC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00290,KNRCON,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00291,MAXHEALTH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00292,MMTC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00293,NH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00294,RCF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00295,SAIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00296,TATAELXSI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00297,AKUMS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00298,INDIACEM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00299,JYOTICNC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00300,RVNL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00301,TBOTEK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs10102024_1.pdf
PEVT_00302,NMDC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00303,PEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00304,SHRIRAMCIT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00305,CAMPUS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00306,DELHIVERY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00307,LICI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11072022.pdf
PEVT_00308,ASHOKLEY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00309,CARERATING,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00310,DCMSHRIRAM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00311,EDELWEISS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00312,GHCL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00313,HINDZINC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00314,IIFL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00315,IBREALEST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00316,NLCINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00317,RAJESHEXPO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00318,SJVN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00319,BANKBARODA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00320,BANKINDIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00321,FEDERALBNK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00322,FRETAIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00323,GAIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00324,GESHIP,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00325,LICHSGFIN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00326,PNB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00327,TATACHEM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00328,TATAMOTORS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00329,WELCORP,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00330,BHARTIARTL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00331,IGL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00332,MANAPPURAM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00333,WHIRLPOOL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00334,ADANIGAS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00335,AMBER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00336,BSOFT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00337,GMMPFAUDLR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00338,EQUITAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00339,HINDPETRO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00340,GRASIM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00341,VEDL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00342,KOTAKBANK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00343,PAGEIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122020.pdf
PEVT_00344,ABB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00345,ADANIPORTS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00346,ADANIPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00347,ANANDRATHI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00348,APARINDS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00349,BAJAJ-AUTO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00350,BDL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00351,BEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00352,BHEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00353,COCHINSHIP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00354,CUMMINSIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00355,EXIDEIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00356,GPIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00357,HBLPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00358,HAL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00359,HINDCOPPER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00360,HUDCO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00361,IRFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00362,JSL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00363,JWL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00364,KPIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00365,MRPL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00366,NBCC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00367,NHPC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00368,PFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00369,PRESTIGE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00370,PNB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00371,RVNL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00372,RECLTD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00373,MOTHERSON,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00374,SJVN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00375,SOBHA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00376,SOLARINDS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00377,SUZLON,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00378,TATAPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00379,THERMAX,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00380,TITAGARH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00381,TORNTPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00382,ZYDUSLIFE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00383,360ONE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00384,ABSLAMC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00385,AMBER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00386,ANANTRAJ,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00387,CAPLIPOINT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00388,CHOLAHLDNG,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00389,COFORGE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00390,COROMANDEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00391,DEEPAKFERT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00392,DIVISLAB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00393,FSL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
