event_id,source_document,symbol,event_type,existing_resolved_status,validated_decision_status,diff_result,resolution_evidence
EVT_00684,ind_prs19042023_1.pdf,EDELWEISS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00685,ind_prs19042023_1.pdf,ERIS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00686,ind_prs19042023_1.pdf,NSLNISP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00687,ind_prs19122019.pdf,DEN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00688,ind_prs19122019.pdf,HATHWAY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00689,ind_prs19122019.pdf,KENNAMET,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00690,ind_prs19122019.pdf,TASTYBITE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00691,ind_prs20022026_2.pdf,ENRIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00692,ind_prs20052026_1.pdf,CIEINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00693,ind_prs20102022_1.pdf,AFFLE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00694,ind_prs20102022_1.pdf,CAPLIPOINT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00695,ind_prs20102022_1.pdf,VARROC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00696,ind_prs20102022_1.pdf,ECLERX,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00697,ind_prs20102022_1.pdf,ENGINERSIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00698,ind_prs20102022_1.pdf,FINCABLES,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00699,ind_prs20102022_1.pdf,FLUOROCHEM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00700,ind_prs20102022_1.pdf,HINDCOPPER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00701,ind_prs20102022_1.pdf,IGL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00702,ind_prs20102022_1.pdf,JSL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00703,ind_prs20102022_1.pdf,JINDALSTEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00704,ind_prs20102022_1.pdf,NATCOPHARM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00705,ind_prs20102022_1.pdf,OIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00706,ind_prs20102022_1.pdf,OLECTRA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00707,ind_prs20102022_1.pdf,POLYMED,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00708,ind_prs20102022_1.pdf,RAJESHEXPO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00709,ind_prs20102022_1.pdf,SCI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00710,ind_prs20102022_1.pdf,SAIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00711,ind_prs20102022_1.pdf,SWSOLAR,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00712,ind_prs21022023.pdf,PPLPHARMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00713,ind_prs21022025.pdf,ACI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00714,ind_prs21022025.pdf,AVANTIFEED,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00715,ind_prs21022025.pdf,BALAMINES,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00716,ind_prs21022025.pdf,BIRLACORPN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00717,ind_prs21022025.pdf,CELLO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00718,ind_prs21022025.pdf,CHEMPLASTS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00719,ind_prs21022025.pdf,CIEINDIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00720,ind_prs21022025.pdf,EASEMYTRIP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00721,ind_prs21022025.pdf,EQUITASBNK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00722,ind_prs21022025.pdf,FINEORG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00723,ind_prs21022025.pdf,GRINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00724,ind_prs21022025.pdf,GRINDWELL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00725,ind_prs21022025.pdf,GAEL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00726,ind_prs21022025.pdf,GSFC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00727,ind_prs21022025.pdf,JKLAKSHMI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00728,ind_prs21022025.pdf,KSB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00729,ind_prs21022025.pdf,MAHLIFE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00730,ind_prs21022025.pdf,METROBRAND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00731,ind_prs21022025.pdf,NUVOCO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00732,ind_prs21022025.pdf,PGHH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00733,ind_prs21022025.pdf,RAJESHEXPO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00734,ind_prs21022025.pdf,RATNAMANI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00735,ind_prs21022025.pdf,SANOFI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00736,ind_prs21022025.pdf,SPARC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00737,ind_prs21022025.pdf,SUNDRMFAST,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00738,ind_prs21022025.pdf,TVSSCS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00739,ind_prs21022025.pdf,UJJIVANSFB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00740,ind_prs21022025.pdf,VIPIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00741,ind_prs21022025.pdf,VARROC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00742,ind_prs21022025.pdf,VINATIORGA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00743,ind_prs21022025.pdf,ACMESOLAR,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00744,ind_prs21022025.pdf,AFCONS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00745,ind_prs21022025.pdf,ALIVUS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00746,ind_prs21022025.pdf,AIIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00747,ind_prs21022025.pdf,BAJAJHFL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00748,ind_prs21022025.pdf,FIRSTCRY,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00749,ind_prs21022025.pdf,DCMSHRIRAM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00750,ind_prs21022025.pdf,GRAVITA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00751,ind_prs21022025.pdf,HYUNDAI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00752,ind_prs21022025.pdf,IGIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00753,ind_prs21022025.pdf,IKS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00754,ind_prs21022025.pdf,JSWHL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00755,ind_prs21022025.pdf,LTFOODS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00756,ind_prs21022025.pdf,NAVA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00757,ind_prs21022025.pdf,NEULANDLAB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00758,ind_prs21022025.pdf,NIVABUPA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00759,ind_prs21022025.pdf,NTPCGREEN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00760,ind_prs21022025.pdf,OLAELEC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00761,ind_prs21022025.pdf,PGEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00762,ind_prs21022025.pdf,PREMIERENE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00763,ind_prs21022025.pdf,RPOWER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00764,ind_prs21022025.pdf,SAGILITY,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00765,ind_prs21022025.pdf,SAILIFE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00766,ind_prs21022025.pdf,SARDAEN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00767,ind_prs21022025.pdf,SWIGGY,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00768,ind_prs21022025.pdf,TARIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00769,ind_prs21022025.pdf,VMM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00770,ind_prs21022025.pdf,WAAREEENER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00771,ind_prs21022025.pdf,WOCKPHARMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00772,ind_prs21022025.pdf,ZENTEC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00773,ind_prs21042025_1.pdf,SAGILITY,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00774,ind_prs21042025_1.pdf,SUNDRMFAST,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00775,ind_prs21042025_1.pdf,VBL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00776,ind_prs21062024_1.pdf,ABB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00777,ind_prs22042021.pdf,GHCL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00778,ind_prs22042021.pdf,TATASTLBSL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00779,ind_prs22042021.pdf,BURGERKING,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00780,ind_prs22042021.pdf,INFIBEAM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00781,ind_prs22052024.pdf,ABBOTINDIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00782,ind_prs22052024.pdf,ADANIENT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00783,ind_prs22052024.pdf,AIAENG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00784,ind_prs22052024.pdf,BIOCON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00785,ind_prs22052024.pdf,BIRLACORPN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00786,ind_prs22052024.pdf,CAMS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00787,ind_prs22052024.pdf,CONCOR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00788,ind_prs22052024.pdf,DIVISLAB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00789,ind_prs22052024.pdf,GRASIM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00790,ind_prs22052024.pdf,HONAUT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00791,ind_prs22052024.pdf,IRCON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00792,ind_prs22052024.pdf,JINDALSAW,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00793,ind_prs22052024.pdf,JKLAKSHMI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00794,ind_prs22052024.pdf,JUBLPHARMA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00795,ind_prs22052024.pdf,LAURUSLABS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00796,ind_prs22052024.pdf,NMDC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00797,ind_prs22052024.pdf,PPLPHARMA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00798,ind_prs22052024.pdf,PNCINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00799,ind_prs22052024.pdf,PRESTIGE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00800,ind_prs22052024.pdf,SUZLON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00801,ind_prs22052024.pdf,TATACOMM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00802,ind_prs22052024.pdf,TATASTEEL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00803,ind_prs22052024.pdf,TVSMOTOR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00804,ind_prs22052024.pdf,UPL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00805,ind_prs22052024.pdf,WELSPUNLIV,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00806,ind_prs22052024.pdf,ATGL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00807,ind_prs22052024.pdf,ABFRL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00808,ind_prs22052024.pdf,AFFLE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00809,ind_prs22052024.pdf,ASTERDM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00810,ind_prs22052024.pdf,BATAINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00811,ind_prs22052024.pdf,CAPLIPOINT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00812,ind_prs22052024.pdf,FDC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00813,ind_prs22052024.pdf,FINCABLES,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00814,ind_prs22052024.pdf,FINPIPE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00815,ind_prs22052024.pdf,FORTIS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00816,ind_prs22052024.pdf,NYKAA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00817,ind_prs22052024.pdf,INDUSTOWER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00818,ind_prs22052024.pdf,LODHA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00819,ind_prs22052024.pdf,MAXHEALTH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00820,ind_prs22052024.pdf,MEDPLUS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00821,ind_prs22052024.pdf,METROBRAND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00822,ind_prs22052024.pdf,MINDACORP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00823,ind_prs22052024.pdf,MMTC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00824,ind_prs22052024.pdf,PRAJIND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00825,ind_prs22052024.pdf,PRSMJOHNSN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00826,ind_prs22052024.pdf,ROUTE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00827,ind_prs22052024.pdf,SUNPHARMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00828,ind_prs22052024.pdf,TRENT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00829,ind_prs22052024.pdf,ZENSARTECH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00830,ind_prs22052024.pdf,ZYDUSLIFE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00831,ind_prs22052024.pdf,COFORGE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00832,ind_prs22052024.pdf,LUPIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00833,ind_prs22052024.pdf,SRF,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00834,ind_prs22052024.pdf,TIINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00835,ind_prs22082025.pdf,ALIVUS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00836,ind_prs22082025.pdf,GNFC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00837,ind_prs22082025.pdf,GPPL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00838,ind_prs22082025.pdf,JSWHL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00839,ind_prs22082025.pdf,JUSTDIAL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00840,ind_prs22082025.pdf,KANSAINER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00841,ind_prs22082025.pdf,KNRCON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00842,ind_prs22082025.pdf,MASTEK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00843,ind_prs22082025.pdf,NETWORK18,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00844,ind_prs22082025.pdf,PNCINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00845,ind_prs22082025.pdf,RTNINDIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00846,ind_prs22082025.pdf,RAYMONDLSL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00847,ind_prs22082025.pdf,RAYMOND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00848,ind_prs22082025.pdf,ROUTE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00849,ind_prs22082025.pdf,RENUKA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00850,ind_prs22082025.pdf,SWSOLAR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00851,ind_prs22082025.pdf,TANLA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00852,ind_prs22082025.pdf,WESTLIFE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00853,ind_prs22082025.pdf,ABLBL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00854,ind_prs22082025.pdf,AEGISVOPAK,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00855,ind_prs22082025.pdf,AKZOINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00856,ind_prs22082025.pdf,ATHERENERG,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00857,ind_prs22082025.pdf,BLUEJET,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00858,ind_prs22082025.pdf,CHOICEIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00859,ind_prs22082025.pdf,AGARWALEYE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00860,ind_prs22082025.pdf,FORCEMOT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00861,ind_prs22082025.pdf,HEXT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00862,ind_prs22082025.pdf,ITCHOTELS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00863,ind_prs22082025.pdf,KSB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00864,ind_prs22082025.pdf,MAHSCOOTER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00865,ind_prs22082025.pdf,NUVOCO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00866,ind_prs22082025.pdf,ONESOURCE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00867,ind_prs22082025.pdf,PGHH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00868,ind_prs22082025.pdf,THELEELA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00869,ind_prs22082025.pdf,ENRIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00870,ind_prs22082025.pdf,VENTIVE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00871,ind_prs22082025_1.pdf,ABREL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00872,ind_prs22082025_1.pdf,AEGISLOG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00873,ind_prs22082025_1.pdf,INDIACEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00874,ind_prs22082025_1.pdf,PIIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00875,ind_prs22082025_1.pdf,SHREECEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00876,ind_prs22082025_1.pdf,SONACOMS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00877,ind_prs22082025_1.pdf,MAXHEALTH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00878,ind_prs22082025_1.pdf,RAYMOND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00879,ind_prs22082025_1.pdf,TORNTPHARM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00880,ind_prs22082025_1.pdf,TORNTPOWER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00881,ind_prs22082025_1.pdf,WOCKPHARMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00882,ind_prs22102021.pdf,GMRINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00883,ind_prs22102021.pdf,SONACOMS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00884,ind_prs22112024.pdf,NSLNISP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00885,ind_prs22112024.pdf,SAIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00886,ind_prs22122022.pdf,SAREGAMA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00887,ind_prs22122022.pdf,RAINBOW,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00888,ind_prs23022021.pdf,BOMDYEING,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00889,ind_prs23022021.pdf,CARERATING,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00890,ind_prs23022021.pdf,CHENNPETRO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00891,ind_prs23022021.pdf,DBCORP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00892,ind_prs23022021.pdf,ESABINDIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00893,ind_prs23022021.pdf,GMDCLTD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00894,ind_prs23022021.pdf,HATHWAY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00895,ind_prs23022021.pdf,HERITGFOOD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00896,ind_prs23022021.pdf,ICRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00897,ind_prs23022021.pdf,JAGRAN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00898,ind_prs23022021.pdf,JAICORPLTD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00899,ind_prs23022021.pdf,J&KBANK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00900,ind_prs23022021.pdf,KTKBANK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00901,ind_prs23022021.pdf,KOLTEPATIL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
