source_document,source_url,source_page,section_heading,section_start_page,section_end_page,announcement_date,effective_date,review_period,event_type,event_type_basis,company_name,symbol,old_symbol,new_symbol,isin,extraction_status,extraction_notes
ind_prs09012020.pdf,https://www.niftyindices.com/Press_Release/ind_prs09012020.pdf,Page 1,1) NIFTY 500,1,1,"January 09, 2020","January 16, 2020",2020-JAN,DELETION,The following companies are being excluded,Suven Life Sciences Ltd.,SUVEN,,,,PASS,Extracted from ind_prs09012020.pdf Page 1 table
ind_prs09012020.pdf,https://www.niftyindices.com/Press_Release/ind_prs09012020.pdf,Page 1,1) NIFTY 500,1,1,"January 09, 2020","January 16, 2020",2020-JAN,DELETION,The following companies are being excluded,Tata Steel BSL Ltd.,TATASTLBSL,,,,PASS,Extracted from ind_prs09012020.pdf Page 1 table
ind_prs09022023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs09022023_1.pdf,Page 1,1) Nifty 500,1,1,"February 09, 2023","February 17, 2023",2023-MAR,DELETION,The following companies are being excluded,INOX Leisure Ltd.,INOXLEISUR,,,,PASS,Extracted from ind_prs09022023_1.pdf Page 1 table
ind_prs09022023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs09022023_1.pdf,Page 1,1) Nifty 500,1,1,"February 09, 2023","February 17, 2023",2023-MAR,DELETION,The following companies are being excluded,Piramal Pharma Ltd.,PPLPHARMA,,,,PASS,Extracted from ind_prs09022023_1.pdf Page 1 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,E.I.D. Parry (India) Ltd.,EIDPARRY,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,Mahanagar Gas Ltd.,MGL,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,Polyplex Corporation Ltd.,POLYPLEX,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,Shriram Finance Ltd.,SHRIRAMFIN,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,TV18 Broadcast Ltd.,TV18BRDCST,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,DELETION,The following companies are being excluded,Vardhman Textiles Ltd.,VTL,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,Brightcom Group Ltd.,BCG,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,Gujarat State Petronet Ltd.,GSPL,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,JM Financial Ltd.,JMFINANCIL,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 7,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,NMDC Ltd.,NMDC,,,,PASS,Extracted from ind_prs09062023.pdf Page 7 table | repeated_source_event
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 8,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,Piramal Enterprises Ltd.,PEL,,,,PASS,Extracted from ind_prs09062023.pdf Page 8 table
ind_prs09062023.pdf,https://www.niftyindices.com/Press_Release/ind_prs09062023.pdf,Page 8,11) Nifty500 Value 50,7,8,"June 09, 2023",,2023-JUN,ADDITION,The following companies are being included,Sanofi India Ltd.,SANOFI,,,,PASS,Extracted from ind_prs09062023.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,REPLACEMENT,,Angel One Ltd.,ANGELONE,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,REPLACEMENT,,AstraZenca Pharma India Ltd.,ASTRAZEN,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,REPLACEMENT,,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,ADDITION,The following companies are being included,Infosys Ltd.,INFY,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,ADDITION,The following companies are being included,JSW Dulux Ltd.,JSWDULUX,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10062026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10062026.pdf,Page 8,i) Nifty500 Quality 50,7,8,"June 10, 2026",,2026-JUN,ADDITION,The following companies are being included,Schneider Electric Infrastructure Ltd.,SCHNEIDER,,,,PASS,Extracted from ind_prs10062026.pdf Page 8 table
ind_prs10102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024.pdf,Page 1,1) Nifty 500,1,1,"October 10, 2024","October
16, 2024",2024-SEP,DELETION,The following companies are being excluded,TV18 Broadcast Ltd.,TV18BRDCST,,,,PASS,Extracted from ind_prs10102024.pdf Page 1 table
ind_prs10102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024.pdf,Page 1,1) Nifty 500,1,1,"October 10, 2024","October
16, 2024",2024-SEP,DELETION,The following companies are being excluded,Akums Drugs and Pharmaceuticals Ltd.,AKUMS,,,,PASS,Extracted from ind_prs10102024.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Aditya Birla Fashion and Retail Ltd.,ABFRL,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Affle (India) Ltd.,AFFLE,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,BEML Ltd.,BEML,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Caplin Point Laboratories Ltd.,CAPLIPOINT,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Eris Lifesciences Ltd.,ERIS,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,GNFC,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,HBL Power Systems Ltd.,HBLPOWER,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,KNR Constructions Ltd.,KNRCON,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Max Healthcare Institute Ltd.,MAXHEALTH,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,MMTC Ltd.,MMTC,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Narayana Hrudayalaya Ltd.,NH,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Rashtriya Chemicals & Fertilizers Ltd.,RCF,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Steel Authority of India Ltd.,SAIL,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,DELETION,The following companies are being excluded,Tata Elxsi Ltd.,TATAELXSI,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,ADDITION,The following companies are being included,Akums Drugs and Pharmaceuticals Ltd.,AKUMS,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,ADDITION,The following companies are being included,India Cements Ltd.,INDIACEM,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,ADDITION,The following companies are being included,Jyoti CNC Automation Ltd.,JYOTICNC,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 1 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,ADDITION,The following companies are being included,Rail Vikas Nigam Ltd.,RVNL,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 2 table
ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 10, 2024","October 31, 2024",2024-SEP,ADDITION,The following companies are being included,TBO Tek Ltd.,TBOTEK,,,,PASS,Extracted from ind_prs10102024_1.pdf Page 2 table
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,DELETION,The following companies are being excluded,NMDC Ltd.,NMDC,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table | repeated_source_event
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,DELETION,The following companies are being excluded,Piramal Enterprises Ltd.,PEL,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,DELETION,The following companies are being excluded,Shriram City Union Finance Ltd.,SHRIRAMCIT,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,ADDITION,The following companies are being included,Campus Activewear Ltd.,CAMPUS,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,ADDITION,The following companies are being included,Delhivery Ltd.,DELHIVERY,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table
ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,Page 1,1) Nifty 500,1,2,"July 11, 2022","August 08, 2022",2022-SEP,ADDITION,The following companies are being included,Life Insurance Corporation of India,LICI,,,,PASS,Extracted from ind_prs11072022.pdf Page 1 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,Ashok Leyland Ltd.,ASHOKLEY,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,CARE Ratings Ltd.,CARERATING,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,DCM Shriram Ltd.,DCMSHRIRAM,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,Edelweiss Financial Services Ltd.,EDELWEISS,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,GHCL Ltd.,GHCL,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,Hindustan Zinc Ltd.,HINDZINC,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,IIFL Finance Ltd.,IIFL,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,Indiabulls Real Estate Ltd.,IBREALEST,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 4,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,NLC India Ltd.,NLCINDIA,,,,PASS,Extracted from ind_prs11122020.pdf Page 4 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 5,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,Rajesh Exports Ltd.,RAJESHEXPO,,,,PASS,Extracted from ind_prs11122020.pdf Page 5 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 5,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,DELETION,The following companies are being excluded,SJVN Ltd.,SJVN,,,,PASS,Extracted from ind_prs11122020.pdf Page 5 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 5,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,ADDITION,The following companies are being included,Bank of Baroda,BANKBARODA,,,,PASS,Extracted from ind_prs11122020.pdf Page 5 table
ind_prs11122020.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122020.pdf,Page 5,9) NIFTY500 Value 50,4,6,"December 11, 2020","January 1, 2021",2021-JAN,ADDITION,The following companies are being included,Bank of India,BANKINDIA,,,,PASS,Extracted from ind_prs11122020.pdf Page 5 table
